id,name,facility_type,ownership,district,district_mapping_confident,subdistrict,pincode,latitude,longitude,coordinate_status,coordinate_confidence,coordinate_source,source,source_record_id,verification_status,facility_category,facility_care_type,medicine_system,telephone,mobile_number,emergency_number,website,specialties_raw,service_availability_default,diagnostic_availability_default,medicine_availability_default
MED-WB-FAC-006873,Rusulpur,sub_centre,government_public_health_system,Barddhaman,False,Kalna I,,23.2686,88.217767,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006873,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006874,Saraitikar SC,sub_centre,government_public_health_system,Barddhaman,False,Burdwan I,,23.268617,87.844117,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006874,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006875,Pandrama SC,sub_centre,government_public_health_system,PURULIYA,True,Purulia I,,23.2691,86.327033,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006875,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006876,Barasat GPHQ SC,sub_centre,government_public_health_system,NADIA,True,Ranaghat I,,23.269383,88.5448,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006876,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006877,Nowadih SC,sub_centre,government_public_health_system,PURULIYA,True,Hura,,23.270167,86.667967,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006877,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006878,Nababhat SC,sub_centre,government_public_health_system,Barddhaman,False,Burdwan I,,23.2705,87.815717,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006878,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006879,Radhakantapur SC,sub_centre,government_public_health_system,BANKURA,True,Bankura I,,23.270567,86.92495,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006879,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006880,KUCHUT,sub_centre,government_public_health_system,Barddhaman,False,Memari II,,23.270667,88.193367,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006880,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006881,Bahirgachhi GP HQ SC,sub_centre,government_public_health_system,NADIA,True,Ranaghat II,,23.2708,88.6338,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006881,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006882,Durku SC,sub_centre,government_public_health_system,PURULIYA,True,Purulia I,,23.271117,86.370367,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006882,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006883,Narayanpur SC,sub_centre,government_public_health_system,BANKURA,True,Patrasayar,,23.271367,87.52535,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006883,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006884,Kenjakura SC,sub_centre,government_public_health_system,BANKURA,True,Bankura I,,23.2718,86.933667,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006884,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006885,Babla GP HQ SC,sub_centre,government_public_health_system,NADIA,True,Shantipur,,23.271967,88.437583,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006885,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006886,Anchuri SC,sub_centre,government_public_health_system,BANKURA,True,Bankura I,,23.271983,87.001933,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006886,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006887,Bargachi,sub_centre,government_public_health_system,Barddhaman,False,Purbasthali II,,23.272287,88.175326,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006887,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006888,Jamar SC,sub_centre,government_public_health_system,Barddhaman,False,Burdwan I,,23.272917,87.927383,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006888,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006889,Hati Kundar SC,sub_centre,government_public_health_system,PURULIYA,True,Hura,,23.273367,86.579633,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006889,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006890,Tantkanali SC,sub_centre,government_public_health_system,BANKURA,True,Bankura I,,23.27365,86.966883,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006890,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006891,Shaligram SC,sub_centre,government_public_health_system,Barddhaman,False,Burdwan II,,23.274232,88.02311,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006891,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006892,Deulpara SC,sub_centre,government_public_health_system,BANKURA,True,Patrasayar,,23.274733,87.540333,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006892,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006893,Sirkabad SC,sub_centre,government_public_health_system,PURULIYA,True,Arsha,,23.274767,86.193983,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006893,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006894,Gramkalna,sub_centre,government_public_health_system,Barddhaman,False,Kalna I,,23.275783,88.3238,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006894,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006895,Madhupur,sub_centre,government_public_health_system,Barddhaman,False,Kalna I,,23.2760507,88.264368,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006895,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006896,Jhunjka SC,sub_centre,government_public_health_system,PURULIYA,True,Arsha,,23.276933,86.276767,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006896,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006897,Byaspur SC,sub_centre,government_public_health_system,NADIA,True,Ranaghat I,,23.277033,88.577667,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006897,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006898,Gohagram,sub_centre,government_public_health_system,Barddhaman,False,Galsi II,,23.277867,87.714633,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006898,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006899,Kherosole SC,sub_centre,government_public_health_system,BANKURA,True,Bankura II,,23.278317,87.124683,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006899,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006900,Barabendia SC,sub_centre,government_public_health_system,BANKURA,True,Barjora,,23.2788,87.228683,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006900,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006901,Jambad SC,sub_centre,government_public_health_system,PURULIYA,True,Purulia II,,23.2797,86.458283,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006901,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006902,Besia SC,sub_centre,government_public_health_system,BANKURA,True,Sonamukhi,,23.2797,87.448133,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006902,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006903,Boalia SC,sub_centre,government_public_health_system,NADIA,True,Shantipur,,23.280083,88.5102,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006903,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006904,Bagnapara,sub_centre,government_public_health_system,Barddhaman,False,Kalna I,,23.280883,88.261017,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006904,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006905,Kundupuskarini SC,sub_centre,government_public_health_system,BANKURA,True,Sonamukhi,,23.28095,87.482333,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006905,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006906,Hemayetpur SC,sub_centre,government_public_health_system,NADIA,True,Ranaghat II,,23.28105,88.625683,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006906,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006907,Baganchra PHC SC,sub_centre,government_public_health_system,NADIA,True,Shantipur,,23.281217,88.392417,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006907,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006908,Damda SC,sub_centre,government_public_health_system,PURULIYA,True,Purulia I,,23.281733,86.35695,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006908,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006909,Parasia SC,sub_centre,government_public_health_system,PURULIYA,True,Hura,,23.2819,86.766833,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006909,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006910,AHIRA,sub_centre,government_public_health_system,Barddhaman,False,Memari II,,23.282,88.155133,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006910,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006911,Belboni SC,sub_centre,government_public_health_system,BANKURA,True,Bankura II,,23.282933,87.152217,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006911,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006912,Nunia,sub_centre,government_public_health_system,PURULIYA,True,Arsha,,23.283,86.162467,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006912,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006913,Saldiha,sub_centre,government_public_health_system,BANKURA,True,Chhatna,,23.283433,86.89345,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006913,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006914,Chandanpur SC,sub_centre,government_public_health_system,BANKURA,True,Barjora,,23.283817,87.263517,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006914,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006915,Donkhira SC,sub_centre,government_public_health_system,NADIA,True,Shantipur,,23.283983,88.461583,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006915,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006916,Satra SC,sub_centre,government_public_health_system,PURULIYA,True,Arsha,,23.284017,86.301267,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006916,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006917,Hazrapur SC,sub_centre,government_public_health_system,NADIA,True,Ranaghat II,,23.284333,88.583617,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006917,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006918,Hensla,sub_centre,government_public_health_system,PURULIYA,True,Arsha,,23.2846,86.2625,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006918,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006919,Kochdihi SC,sub_centre,government_public_health_system,BANKURA,True,Sonamukhi,,23.285567,87.36865,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006919,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006920,Bankati SC,sub_centre,government_public_health_system,BANKURA,True,Bankura II,,23.286617,87.0438,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006920,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006921,Briddhapara,sub_centre,government_public_health_system,Barddhaman,False,Kalna I,,23.2866679,88.2826102,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006921,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006922,Mirzapur SC,sub_centre,government_public_health_system,Barddhaman,False,Burdwan I,,23.286733,87.878917,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006922,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006923,Badua SC,sub_centre,government_public_health_system,MURSHIDABAD,True,Burwan,,23.287581,87.585001,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006923,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006924,Bispuria SC,sub_centre,government_public_health_system,PURULIYA,True,Hura,,23.2876,86.7198,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006924,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006925,Hijuli SC,sub_centre,government_public_health_system,NADIA,True,Shantipur,,23.287967,88.38055,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006925,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006926,Tilabedia SC,sub_centre,government_public_health_system,BANKURA,True,Bankura II,,23.288233,87.0849,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006926,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006927,Chamtyagora,sub_centre,government_public_health_system,BANKURA,True,Chhatna,,23.289117,86.859617,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006927,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006928,Khamar SC,sub_centre,government_public_health_system,PURULIYA,True,Jhalda I,,23.28925,85.96995,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006928,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006929,Dhengakendh,sub_centre,government_public_health_system,BANKURA,True,Chhatna,,23.289367,86.918167,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006929,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006930,Budhanpur,sub_centre,government_public_health_system,BANKURA,True,Chhatna,,23.290017,86.796267,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006930,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006931,Gayespur PHC SC,sub_centre,government_public_health_system,NADIA,True,Shantipur,,23.290617,88.368883,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006931,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006932,Palitpur SC,sub_centre,government_public_health_system,Barddhaman,False,Burdwan I,,23.290967,87.856267,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006932,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006933,Senabana SC,sub_centre,government_public_health_system,PURULIYA,True,Arsha,,23.291183,86.234583,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006933,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006934,Shantinagar SC,sub_centre,government_public_health_system,NADIA,True,Hanskhali,,23.291317,88.6371,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006934,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006935,Bologna SC,sub_centre,government_public_health_system,Barddhaman,False,Burdwan II,,23.29255,87.976,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006935,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006936,Mollasarul,sub_centre,government_public_health_system,Barddhaman,False,Galsi I,,23.293583,87.601967,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006936,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006937,Kulia SC,sub_centre,government_public_health_system,NADIA,True,Shantipur,,23.294017,88.411767,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006937,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006938,Mathurapur SC,sub_centre,government_public_health_system,NADIA,True,Shantipur,,23.294083,88.358233,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006938,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006939,Daldali SC,sub_centre,government_public_health_system,PURULIYA,True,Hura,,23.2945,86.631,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006939,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006940,Kankuria,sub_centre,government_public_health_system,Barddhaman,False,Kalna I,,23.294817,88.250517,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006940,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006941,Pakhuria SC,sub_centre,government_public_health_system,PURULIYA,True,Hura,,23.294833,86.678983,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006941,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006942,Kalsa,sub_centre,government_public_health_system,Barddhaman,False,Katwa I,,23.29493938,88.4359034,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006942,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006943,Phuhura SC,sub_centre,government_public_health_system,PURULIYA,True,Jhalda I,,23.29505,85.9324,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006943,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-006944,Dhabani SC,sub_centre,government_public_health_system,BANKURA,True,Barjora,,23.29505,87.17655,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-006944,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
